"X1.04745931505517" "X0.712829416415242"
"17471" 1 1
"17472" 0 0
"17473" 0 0
"17474" 0 0
"17475" 1 1
"17476" 0 0
"17477" 1 1
"17478" 1 1
"17479" 1 1
"17480" 0 -1
"17481" -1 -1
"17482" -1 -1
"17483" 0 0
"17484" 1 1
"17485" 1 1
"17486" 1 1
"17487" 1 1
"17488" 1 1
"17489" 1 1
"17490" 1 0
"17491" 0 0
"17492" 0 0
"17493" 0 0
"17494" 0 0
"17495" 0 0
"17496" 0 0
"17497" 1 1
"17498" 0 0
"17499" 0 0
"17500" 0 0
"17501" -1 -1
"17502" -1 -1
"17503" 1 0
"17504" 0 0
"17505" 1 1
"17506" 0 0
"17507" 0 0
"17508" 1 1
"17509" -1 -1
"17510" 0 0
"17511" -1 -1
"17512" 1 1
"17513" 0 0
"17514" 0 0
"17515" 1 1
"17516" 1 1
"17517" 1 1
"17518" 0 1
"17519" 0 0
"17520" -1 -1
"17521" -1 -1
"17522" 1 1
"17523" -1 -1
"17524" -1 -1
"17525" -1 -1
"17526" -1 -1
"17527" 0 0
"17528" 0 0
"17529" 0 0
"17530" 0 0
"17531" -1 -1
"17532" -1 -1
"17533" -1 -1
"17534" 1 1
"17535" 0 0
"17536" 1 0
"17537" 1 1
"17538" 0 0
"17539" -1 -1
"17540" 0 0
"17541" 1 1
"17542" 1 1
"17543" 1 1
"17544" 0 1
"17545" 1 1
"17546" 1 1
"17547" 0 0
"17548" 1 1
"17549" 1 1
"17550" 1 1
"17551" 1 1
"17552" -1 -1
"17553" 1 1
"17554" 1 1
"17555" 1 1
"17556" 0 0
"17557" 1 1
"17558" 0 0
"17559" 1 1
"17560" 0 0
"17561" 0 0
"17562" 1 1
"17563" 1 1
"17564" -1 -1
"17565" 0 0
"17566" 0 0
"17567" 0 0
"17568" 1 1
"17569" 1 1
"17570" 1 1
"17571" 1 1
"17572" 0 0
"17573" 1 1
"17574" 1 1
"17575" -1 -1
"17576" 0 0
"17577" 0 0
"17578" -1 -1
"17579" 0 0
"17580" 1 1
"17581" 0 1
"17582" 0 0
"17583" 1 1
"17584" 0 0
"17585" 0 0
"17586" -1 -1
"17587" 1 0
"17588" 1 1
"17589" 0 0
"17590" 1 1
"17591" 0 0
"17592" -1 -1
"17593" 1 1
"17594" -1 -1
"17595" 1 1
"17596" 1 1
"17597" 1 1
"17598" 0 0
"17599" 1 1
"17600" 0 0
"17601" 1 1
"17602" 0 0
"17603" 0 0
"17604" 0 0
"17605" 1 1
"17606" 1 1
"17607" 0 1
"17608" 0 0
"17609" 1 0
"17610" 1 1
"17611" -1 -1
"17612" -1 -1
"17613" 0 0
"17614" 1 1
"17615" 1 1
"17616" 1 1
"17617" 1 1
"17618" 0 0
"17619" 1 1
"17620" 1 1
"17621" 0 0
"17622" 1 1
"17623" 1 1
"17624" 1 1
"17625" 0 0
"17626" 1 1
"17627" -1 -1
"17628" 0 0
"17629" 1 1
"17630" 1 1
"17631" 0 0
"17632" 0 0
"17633" 1 0
"17634" 0 0
"17635" 1 1
"17636" 0 0
"17637" 1 1
"17638" 1 1
"17639" 0 0
"17640" 1 0
"17641" 1 1
"17642" 1 1
"17643" 0 0
"17644" 0 -1
"17645" 0 0
"17646" -1 -1
"17647" -1 -1
"17648" -1 0
"17649" 0 0
"17650" 0 0
"17651" -1 -1
"17652" -1 -1
"17653" 0 0
"17654" 1 1
"17655" 0 0
"17656" 0 0
"17657" 0 0
"17658" 0 0
"17659" 1 1
"17660" 1 1
"17661" 1 1
"17662" 1 1
"17663" 0 -1
"17664" 0 0
"17665" 0 0
"17666" 0 0
"17667" 0 0
"17668" 0 0
"17669" 1 0
"17670" -1 -1
"17671" 0 0
"17672" -1 -1
"17673" 0 0
"17674" -1 -1
"17675" -1 -1
"17676" 0 0
"17677" 0 0
"17678" 0 0
"17679" 1 1
"17680" 1 1
"17681" 0 0
"17682" -1 -1
"17683" 1 1
"17684" 1 1
"17685" 0 0
"17686" 1 1
"17687" 0 0
"17688" 0 0
"17689" 1 1
"17690" 1 1
"17691" 0 0
"17692" 0 -1
"17693" 0 0
"17694" 1 1
"17695" 0 0
"17696" 0 0
"17697" 1 1
"17698" 1 1
"17699" 0 0
"17700" 1 1
"17701" 1 1
"17702" 1 1
"17703" 1 1
"17704" -1 -1
"17705" 0 0
"17706" 0 0
"17707" -1 -1
"17708" 1 1
"17709" 0 0
"17710" 1 1
"17711" 1 1
"17712" 0 1
"17713" -1 -1
"17714" 1 1
"17715" 1 1
"17716" 1 1
"17717" 1 1
"17718" -1 -1
"17719" -1 -1
"17720" 0 0
"17721" 1 1
"17722" 0 0
"17723" 1 1
"17724" 1 1
"17725" -1 -1
"17726" 0 0
"17727" 0 0
"17728" 0 0
"17729" 0 0
"17730" 1 1
"17731" 1 1
"17732" 1 1
"17733" 0 0
"17734" 1 1
"17735" 1 1
"17736" 1 1
"17737" 1 1
"17738" -1 -1
"17739" 1 1
"17740" 1 1
"17741" 1 1
"17742" 0 0
"17743" 1 1
"17744" 0 0
"17745" 1 1
"17746" 1 1
"17747" 1 1
"17748" 1 1
"17749" 0 0
"17750" -1 -1
"17751" 1 1
"17752" 1 1
"17753" 1 1
"17754" 1 1
"17755" 1 1
"17756" 1 0
"17757" -1 -1
"17758" 1 1
"17759" 1 1
"17760" 1 1
"17761" 1 1
"17762" 1 1
"17763" 1 1
"17764" 1 1
"17765" 1 1
"17766" 1 1
"17767" 1 1
"17768" 0 1
"17769" 1 1
"17770" 1 1
"17771" 1 1
"17772" 1 1
"17773" 1 0
"17774" 0 0
"17775" 0 0
"17776" 0 0
"17777" 0 0
"17778" 0 0
"17779" 0 1
"17780" 1 1
"17781" 1 1
"17782" 1 1
"17783" 1 1
"17784" 1 1
"17785" 0 0
"17786" -1 -1
"17787" 0 0
"17788" 1 1
"17789" 1 1
"17790" 1 1
"17791" 1 1
"17792" 1 1
"17793" 1 1
"17794" -1 -1
"17795" 1 1
"17796" -1 -1
"17797" -1 -1
"17798" -1 -1
"17799" 1 1
"17800" 1 1
"17801" 1 1
"17802" 1 1
"17803" 1 1
"17804" 1 1
"17805" 1 1
"17806" 1 1
"17807" 1 1
"17808" 0 0
"17809" 0 0
"17810" 1 1
"17811" 1 1
"17812" 1 1
"17813" 1 1
"17814" 1 1
"17815" 0 0
"17816" 1 1
"17817" 1 1
"17818" 1 1
"17819" 0 1
"17820" -1 -1
"17821" 1 1
"17822" 1 1
"17823" 0 0
"17824" 1 1
"17825" 1 1
"17826" 1 1
"17827" 0 0
"17828" 0 0
"17829" 0 0
"17830" 1 1
"17831" 1 1
"17832" 1 1
"17833" 1 1
"17834" -1 -1
"17835" 1 1
"17836" 1 1
"17837" 1 1
"17838" -1 -1
"17839" 1 1
"17840" 0 0
"17841" -1 -1
"17842" 1 1
"17843" 1 1
"17844" 0 0
"17845" 1 1
"17846" 1 1
"17847" 1 1
"17848" 0 1
"17849" 1 1
"17850" 1 1
"17851" 1 1
"17852" 1 1
"17853" 1 1
"17854" 0 0
"17855" 1 1
"17856" 0 0
"17857" 0 0
"17858" 1 1
"17859" 0 -1
"17860" 1 1
"17861" 1 1
"17862" 0 0
"17863" 0 0
"17864" 0 0
"17865" 0 0
"17866" 1 1
"17867" 1 1
"17868" 0 0
"17869" 0 1
"17870" 1 1
"17871" 1 1
"17872" 0 0
"17873" 0 0
"17874" 1 1
"17875" 1 1
"17876" 0 0
"17877" 1 1
"17878" 0 0
"17879" 0 0
"17880" 0 0
"17881" 0 0
"17882" 1 0
"17883" 0 0
"17884" 1 1
"17885" 1 1
"17886" 1 0
"17887" -1 -1
"17888" -1 -1
"17889" 0 0
"17890" 0 0
"17891" -1 -1
"17892" 0 0
"17893" 0 -1
"17894" 1 1
"17895" 0 0
"17896" 0 0
"17897" 1 1
"17898" 1 1
"17899" 1 1
"17900" 1 1
"17901" 1 1
"17902" 1 1
"17903" 0 0
"17904" 0 0
"17905" 0 0
"17906" 1 1
"17907" 1 1
"17908" 0 0
"17909" 0 0
"17910" 1 1
"17911" 1 1
"17912" 1 1
"17913" 1 1
"17914" 0 0
"17915" 1 1
"17916" 1 1
"17917" 1 1
"17918" 0 0
"17919" -1 -1
"17920" -1 -1
"17921" 0 0
"17922" 0 0
"17923" 1 1
"17924" 1 1
"17925" 1 1
"17926" -1 -1
"17927" 1 1
"17928" 1 1
"17929" 1 0
"17930" 0 0
"17931" -1 -1
"17932" 0 0
"17933" 0 0
"17934" 0 0
"17935" 1 1
"17936" 0 0
"17937" 1 1
"17938" 1 1
"17939" 1 1
"17940" 1 1
"17941" 1 1
"17942" 1 0
"17943" 0 0
"17944" 0 0
"17945" 0 0
"17946" -1 -1
"17947" 0 0
"17948" -1 -1
"17949" 1 1
"17950" 0 0
"17951" 0 0
"17952" 1 1
"17953" 0 0
"17954" 0 0
"17955" 1 1
"17956" 0 0
"17957" 1 1
"17958" 1 1
"17959" 1 1
"17960" -1 -1
"17961" 1 1
"17962" 0 0
"17963" 1 1
"17964" 0 0
"17965" -1 0
"17966" 0 0
"17967" 0 -1
"17968" 1 1
"17969" 0 0
"17970" -1 -1
"17971" -1 -1
"17972" 0 0
"17973" 1 1
"17974" 1 1
"17975" -1 -1
"17976" 0 0
"17977" 0 0
"17978" -1 0
"17979" 1 1
"17980" 0 0
"17981" 0 0
"17982" 0 0
"17983" 0 1
"17984" 0 -1
"17985" -1 -1
"17986" -1 -1
"17987" -1 -1
"17988" -1 -1
"17989" 0 0
"17990" 0 0
"17991" 1 1
"17992" 1 1
"17993" 1 1
"17994" 1 1
"17995" 1 1
"17996" -1 -1
"17997" -1 -1
"17998" 0 1
"17999" 1 1
"18000" 0 0
"18001" 0 -1
"18002" 1 1
"18003" 0 0
"18004" 0 0
"18005" 1 0
"18006" 0 -1
"18007" 0 0
"18008" 1 1
"18009" 0 0
"18010" 0 -1
"18011" 0 1
"18012" 1 1
"18013" 0 0
"18014" -1 -1
"18015" 1 1
"18016" 0 0
"18017" 0 0
"18018" 1 1
"18019" 1 1
"18020" 0 0
"18021" 1 1
"18022" 1 1
"18023" 0 0
"18024" 0 0
"18025" 1 1
"18026" 1 1
"18027" -1 -1
"18028" 0 1
"18029" 1 1
"18030" 1 1
"18031" 0 0
"18032" 0 0
"18033" 1 1
"18034" 1 1
"18035" 1 1
"18036" 1 1
"18037" 1 1
"18038" 1 1
"18039" 0 0
"18040" 0 0
"18041" 1 1
"18042" 1 1
"18043" 1 1
"18044" 1 1
"18045" 0 0
"18046" 0 0
"18047" 0 0
"18048" 1 1
"18049" 1 1
"18050" 1 1
"18051" 0 0
"18052" 0 0
"18053" 0 1
"18054" -1 -1
"18055" 1 1
"18056" 0 0
"18057" -1 0
"18058" 1 1
"18059" 1 1
"18060" 0 0
"18061" 1 1
"18062" 1 1
"18063" 0 0
"18064" 1 1
"18065" 1 1
"18066" 1 1
"18067" 1 1
"18068" 1 1
"18069" 1 1
"18070" 0 0
"18071" 0 0
"18072" 1 1
"18073" 1 1
"18074" 1 1
"18075" 0 0
"18076" 1 1
"18077" 1 1
"18078" 0 0
"18079" 0 0
"18080" 0 -1
"18081" 0 0
"18082" -1 -1
"18083" 0 0
"18084" -1 -1
"18085" -1 -1
"18086" 0 0
"18087" 0 0
"18088" 0 0
"18089" -1 0
"18090" 0 0
"18091" -1 0
"18092" 0 0
"18093" 0 0
"18094" -1 -1
"18095" 0 -1
"18096" -1 0
"18097" 0 0
"18098" -1 0
"18099" -1 0
"18100" 0 0
"18101" -1 0
"18102" 0 0
"18103" -1 -1
"18104" 1 1
"18105" 1 1
"18106" 1 1
"18107" -1 -1
"18108" 1 1
"18109" 1 0
"18110" 1 1
"18111" 1 1
"18112" 1 1
"18113" 0 -1
"18114" 0 0
"18115" -1 -1
"18116" -1 -1
"18117" 0 0
"18118" -1 -1
"18119" -1 -1
"18120" -1 -1
"18121" 0 0
"18122" 0 0
"18123" 0 0
"18124" -1 -1
"18125" 0 0
"18126" 1 0
"18127" 0 0
"18128" 0 0
"18129" 0 0
"18130" 0 -1
"18131" 1 1
"18132" 0 0
"18133" 0 0
"18134" -1 -1
"18135" -1 -1
"18136" -1 0
"18137" 1 0
"18138" 1 1
"18139" 1 1
"18140" 1 1
"18141" 0 0
"18142" 1 1
"18143" -1 -1
"18144" 1 1
"18145" 0 0
"18146" 0 0
"18147" 1 1
"18148" 0 0
"18149" 0 0
"18150" 0 -1
"18151" -1 -1
"18152" 0 0
"18153" 0 -1
"18154" 1 1
"18155" 0 0
"18156" 1 1
"18157" 1 1
"18158" 1 1
"18159" 1 1
"18160" 1 1
"18161" 1 1
"18162" 1 0
"18163" 1 1
"18164" 1 1
"18165" 0 0
"18166" 0 0
"18167" 0 -1
"18168" 0 0
"18169" 0 0
"18170" 0 0
"18171" -1 -1
"18172" -1 -1
"18173" 1 1
"18174" 0 1
"18175" 0 0
"18176" 1 1
"18177" 0 0
"18178" 1 1
"18179" 1 1
"18180" 1 1
"18181" -1 -1
"18182" 1 1
"18183" 0 0
"18184" 0 0
"18185" 0 0
"18186" 1 1
"18187" 0 1
"18188" 1 1
"18189" 1 1
"18190" 1 1
"18191" 1 1
"18192" 0 0
"18193" 0 0
"18194" 1 1
"18195" 1 1
"18196" 1 1
"18197" 1 1
"18198" 0 0
"18199" 0 0
"18200" 1 0
"18201" 0 0
"18202" 1 1
"18203" -1 -1
"18204" -1 -1
"18205" 0 1
"18206" 0 0
"18207" 0 0
"18208" 0 0
"18209" 1 1
"18210" 1 1
"18211" 1 1
"18212" 1 1
"18213" 1 1
"18214" -1 -1
"18215" -1 -1
"18216" 1 1
"18217" 0 0
"18218" 1 1
"18219" 0 0
"18220" 0 0
"18221" 1 1
"18222" 1 1
"18223" 1 1
"18224" 1 1
"18225" 0 0
"18226" 0 0
"18227" 1 1
"18228" 1 1
"18229" 0 0
"18230" 1 1
"18231" 0 0
"18232" 1 1
"18233" 1 1
"18234" 1 1
"18235" 1 1
"18236" 1 1
"18237" 1 1
"18238" 1 1
"18239" 1 1
"18240" 0 1
"18241" 1 1
"18242" 1 1
"18243" -1 -1
"18244" 0 0
"18245" -1 0
"18246" 1 1
"18247" 1 1
"18248" 0 0
"18249" 1 1
"18250" 1 1
"18251" -1 -1
"18252" 1 0
"18253" 1 1
"18254" 1 1
"18255" 1 1
"18256" 0 -1
"18257" 0 0
"18258" 1 1
"18259" 0 0
"18260" 0 0
"18261" 0 0
"18262" 0 0
"18263" 0 0
"18264" 1 1
"18265" 1 1
"18266" 1 1
"18267" 1 1
"18268" 1 1
"18269" 0 0
"18270" 0 0
"18271" 0 0
"18272" 1 1
"18273" 1 1
"18274" 0 0
"18275" 1 1
"18276" 1 1
"18277" -1 -1
"18278" -1 -1
"18279" 0 0
"18280" 1 1
"18281" 0 0
"18282" -1 -1
"18283" 1 1
"18284" 1 1
"18285" 0 0
"18286" 0 0
"18287" 1 1
"18288" 1 1
"18289" 1 1
"18290" 1 1
"18291" 1 1
"18292" 0 0
"18293" 0 0
"18294" 0 0
"18295" 1 1
"18296" 0 -1
"18297" -1 -1
"18298" 1 1
"18299" 1 1
"18300" 1 1
"18301" 0 0
"18302" 0 0
"18303" 1 1
"18304" 1 1
"18305" 0 0
"18306" 0 0
"18307" 1 1
"18308" 1 1
"18309" 1 1
"18310" 1 1
"18311" 0 1
"18312" 1 1
"18313" -1 -1
"18314" -1 -1
"18315" 1 1
"18316" -1 -1
"18317" 1 1
"18318" 0 0
"18319" 0 0
"18320" 1 1
"18321" 0 0
"18322" 1 1
"18323" 0 0
"18324" 1 1
"18325" 1 1
"18326" 1 1
"18327" 0 0
"18328" 0 -1
"18329" 0 -1
"18330" -1 -1
"18331" -1 -1
"18332" 1 1
"18333" -1 -1
"18334" 0 0
"18335" -1 -1
"18336" -1 -1
"18337" -1 -1
"18338" 1 1
"18339" -1 -1
"18340" -1 -1
"18341" -1 -1
"18342" -1 -1
"18343" 0 0
"18344" -1 -1
"18345" -1 -1
"18346" -1 -1
"18347" 1 1
"18348" -1 -1
"18349" 0 0
"18350" 0 0
"18351" -1 -1
"18352" 0 0
"18353" 0 1
"18354" 1 1
"18355" 0 0
"18356" 1 1
"18357" 0 0
"18358" 1 1
"18359" 0 1
"18360" 1 1
"18361" 0 0
"18362" 0 1
"18363" 0 0
"18364" 0 0
"18365" 0 0
"18366" 1 1
"18367" 1 1
"18368" 0 0
"18369" 1 1
"18370" 0 0
"18371" 1 1
"18372" 0 0
"18373" 0 0
"18374" 0 0
"18375" 1 1
"18376" 1 1
"18377" 0 0
"18378" 1 1
"18379" 0 0
"18380" 1 1
"18381" 1 1
"18382" 0 0
"18383" 0 0
"18384" 0 0
"18385" 0 0
"18386" 1 1
"18387" 1 1
"18388" 1 1
"18389" 1 1
"18390" 1 1
"18391" 1 1
"18392" 1 1
"18393" 1 1
"18394" 1 1
"18395" 1 1
"18396" 1 1
"18397" 1 1
"18398" 1 1
"18399" 1 1
"18400" 0 0
"18401" 0 0
"18402" 0 0
"18403" 0 1
"18404" 1 1
"18405" 0 0
"18406" 0 1
"18407" 1 0
"18408" 0 0
"18409" 0 0
"18410" 1 1
"18411" 1 1
"18412" 0 0
"18413" 0 0
"18414" 0 0
"18415" -1 -1
"18416" -1 -1
"18417" -1 -1
"18418" 0 0
"18419" -1 -1
"18420" 0 0
"18421" 0 0
"18422" 1 1
"18423" 0 0
"18424" 1 1
"18425" 1 1
"18426" 1 1
"18427" 0 0
"18428" 1 1
"18429" 0 0
"18430" 1 1
"18431" 0 0
"18432" 0 0
"18433" 1 1
"18434" 1 1
"18435" -1 -1
"18436" 0 0
"18437" 0 0
"18438" 0 0
"18439" -1 -1
"18440" 0 0
"18441" 1 1
"18442" 0 0
"18443" -1 -1
"18444" 0 0
"18445" 0 0
"18446" 1 1
"18447" 1 0
"18448" 1 0
"18449" 1 1
"18450" 1 1
"18451" 1 1
"18452" 1 1
"18453" 1 1
"18454" 1 1
"18455" 0 0
"18456" 0 0
"18457" -1 -1
"18458" 0 0
"18459" 0 0
"18460" 0 -1
"18461" 1 1
"18462" 0 0
"18463" 0 -1
"18464" 1 1
"18465" 0 0
"18466" 0 0
"18467" 1 1
"18468" 1 1
"18469" 1 1
"18470" 1 1
"18471" 0 1
"18472" 0 0
"18473" 0 0
"18474" 1 1
"18475" 1 1
"18476" 0 0
"18477" 0 0
"18478" 1 1
"18479" 0 0
"18480" 0 0
"18481" 1 1
"18482" 1 1
"18483" 1 1
"18484" 1 1
"18485" 1 1
"18486" 1 1
"18487" 0 0
"18488" 1 1
"18489" 0 0
"18490" 0 0
"18491" 0 0
"18492" 0 0
"18493" 1 1
"18494" 1 1
"18495" 1 1
"18496" 1 1
"18497" 1 1
"18498" 0 1
"18499" 0 0
"18500" 0 1
"18501" 1 1
"18502" 1 1
"18503" 0 0
"18504" 0 0
"18505" -1 -1
"18506" 0 0
"18507" 0 0
"18508" 1 1
"18509" 1 1
"18510" 0 0
"18511" 0 0
"18512" 0 0
"18513" 1 1
"18514" 1 1
"18515" 0 0
"18516" 1 1
"18517" 0 0
"18518" 1 1
"18519" 0 0
"18520" 0 0
"18521" 1 1
"18522" 1 1
"18523" -1 -1
"18524" -1 -1
"18525" 0 0
"18526" 0 0
"18527" 0 0
"18528" 0 0
"18529" 0 0
"18530" 0 0
"18531" 0 0
"18532" -1 -1
"18533" 1 1
"18534" 0 0
"18535" 1 1
"18536" 0 0
"18537" 1 0
"18538" 1 1
"18539" 1 0
"18540" 0 0
"18541" 0 0
"18542" 0 0
"18543" -1 -1
"18544" 0 0
"18545" -1 0
"18546" 0 0
"18547" 0 0
"18548" -1 -1
"18549" 0 0
"18550" 0 0
"18551" 0 0
"18552" -1 -1
"18553" 1 1
"18554" 0 1
"18555" 1 1
"18556" 1 1
"18557" 0 0
"18558" 1 1
"18559" -1 -1
"18560" 0 0
"18561" 1 1
"18562" 1 1
"18563" 0 0
"18564" 1 1
"18565" 1 1
"18566" 0 0
"18567" 1 1
"18568" 1 0
"18569" 0 0
"18570" -1 -1
"18571" 0 0
"18572" 0 0
"18573" 1 1
"18574" 1 1
"18575" 0 0
"18576" 0 0
"18577" 1 1
"18578" 0 0
"18579" -1 -1
"18580" 1 1
"18581" 0 0
"18582" 0 -1
"18583" -1 -1
"18584" 0 0
"18585" 0 0
"18586" -1 -1
"18587" -1 -1
"18588" 1 1
"18589" 0 0
"18590" -1 -1
"18591" 1 1
"18592" 1 1
"18593" 0 1
"18594" -1 -1
"18595" 0 0
"18596" 1 1
"18597" 0 0
"18598" 1 1
"18599" 1 1
"18600" 0 0
"18601" 1 0
"18602" -1 -1
"18603" 1 1
"18604" 0 0
"18605" -1 0
"18606" -1 -1
"18607" -1 -1
"18608" 0 0
"18609" -1 -1
"18610" 1 1
"18611" -1 -1
"18612" -1 -1
"18613" 0 0
"18614" 0 0
"18615" 0 0
"18616" -1 -1
"18617" 0 0
"18618" 0 0
"18619" 1 1
"18620" 0 0
"18621" 0 1
"18622" -1 -1
"18623" 0 1
"18624" 1 1
"18625" 1 0
"18626" 0 1
"18627" 0 0
"18628" 1 1
"18629" -1 -1
"18630" -1 -1
"18631" 0 0
"18632" 1 0
"18633" 0 0
"18634" 1 0
"18635" -1 -1
"18636" -1 -1
"18637" 1 0
"18638" 0 0
"18639" 0 1
"18640" 0 0
"18641" 1 1
"18642" 0 0
"18643" 0 0
"18644" 0 0
"18645" 0 0
"18646" 1 0
"18647" 1 1
"18648" 0 1
"18649" 0 0
"18650" 0 0
"18651" 0 0
"18652" 0 0
"18653" 0 0
"18654" 0 0
"18655" -1 -1
"18656" -1 -1
"18657" -1 -1
"18658" -1 -1
"18659" 0 0
"18660" 1 0
"18661" 1 1
"18662" 0 0
"18663" 0 0
"18664" 0 -1
"18665" 0 0
"18666" -1 -1
"18667" 0 0
"18668" 0 0
"18669" 0 0
"18670" 1 1
"18671" 1 1
"18672" 1 1
"18673" 1 1
"18674" 0 0
"18675" 1 0
"18676" 0 0
"18677" 1 1
"18678" 1 1
"18679" -1 -1
"18680" 0 -1
"18681" -1 -1
"18682" -1 -1
"18683" -1 -1
"18684" 0 -1
"18685" 0 0
"18686" -1 -1
"18687" 1 1
"18688" 0 0
"18689" 0 0
"18690" 0 -1
"18691" -1 -1
"18692" 1 1
"18693" -1 -1
"18694" 0 -1
"18695" 0 0
"18696" -1 -1
"18697" 0 0
"18698" 0 0
"18699" 0 0
"18700" -1 0
"18701" 0 0
"18702" 0 0
"18703" 0 0
"18704" 1 1
"18705" -1 -1
"18706" 0 0
"18707" 1 1
"18708" 1 1
"18709" 0 0
"18710" 0 0
"18711" 0 0
"18712" 1 1
"18713" 0 0
"18714" 1 1
"18715" 1 1
"18716" 0 0
"18717" 1 1
"18718" 0 0
"18719" 0 0
"18720" 1 0
"18721" 1 1
"18722" 0 0
"18723" -1 -1
"18724" 0 0
"18725" 0 0
"18726" 1 1
"18727" 1 1
"18728" 0 0
"18729" 1 1
"18730" 1 1
"18731" 1 1
"18732" 1 1
"18733" 1 1
"18734" 1 1
"18735" 0 0
"18736" -1 -1
"18737" 1 1
"18738" 0 0
"18739" 0 0
"18740" 0 0
"18741" 1 1
"18742" 0 1
"18743" 1 1
"18744" 1 1
"18745" 1 1
"18746" 1 1
"18747" 0 0
"18748" 1 1
"18749" 0 0
"18750" 1 1
"18751" 0 0
"18752" 1 1
"18753" -1 -1
"18754" 1 0
"18755" 1 1
"18756" 0 0
"18757" 1 1
"18758" 0 0
"18759" 1 0
"18760" 1 1
"18761" 0 0
"18762" -1 -1
"18763" 0 0
"18764" -1 -1
"18765" 0 0
"18766" -1 -1
"18767" 0 0
"18768" 0 0
"18769" 1 1
"18770" 0 0
"18771" 0 0
"18772" 1 1
"18773" 0 0
"18774" -1 0
"18775" -1 -1
"18776" -1 -1
"18777" -1 -1
"18778" 1 1
"18779" 0 0
"18780" 0 0
"18781" 1 1
"18782" 1 1
"18783" 0 0
"18784" 1 0
"18785" 0 0
"18786" 1 1
"18787" 0 0
"18788" -1 -1
"18789" 1 1
"18790" 0 0
"18791" 0 0
"18792" 1 0
"18793" 1 1
"18794" -1 -1
"18795" 1 1
"18796" 0 0
"18797" 1 1
"18798" 0 0
"18799" 0 -1
"18800" 1 1
"18801" 0 0
"18802" 0 0
"18803" 0 0
"18804" 0 0
"18805" -1 -1
"18806" 1 1
"18807" 0 0
"18808" 1 1
"18809" 1 1
"18810" 0 0
"18811" -1 -1
"18812" -1 -1
"18813" 0 0
"18814" 1 1
"18815" 1 0
"18816" 0 0
"18817" 1 1
"18818" 1 1
"18819" 1 1
"18820" 1 1
"18821" 0 0
"18822" 1 1
"18823" 0 0
"18824" 1 1
"18825" 0 0
"18826" 0 0
"18827" 0 -1
"18828" 1 1
"18829" 0 1
"18830" 1 1
"18831" 0 0
"18832" 0 0
"18833" 1 1
"18834" 0 0
"18835" 1 1
"18836" 0 0
"18837" 0 0
"18838" 0 0
"18839" -1 -1
"18840" -1 -1
"18841" -1 -1
"18842" 0 0
"18843" -1 -1
"18844" -1 -1
"18845" 0 0
"18846" 0 0
"18847" 0 0
"18848" 1 1
"18849" 1 0
"18850" 1 1
"18851" 1 1
"18852" 0 0
"18853" 1 1
"18854" 1 1
"18855" -1 -1
"18856" 1 1
"18857" 0 0
"18858" 1 0
"18859" 0 0
"18860" 0 0
"18861" 1 1
"18862" 1 1
"18863" 1 0
"18864" 1 1
"18865" 1 1
"18866" 1 1
"18867" -1 -1
"18868" 1 1
"18869" 1 0
"18870" -1 -1
"18871" 1 1
"18872" 0 0
"18873" 0 0
"18874" 1 1
"18875" 0 -1
"18876" 1 1
"18877" 0 0
"18878" 1 1
"18879" 0 0
"18880" 1 1
"18881" 0 0
"18882" 1 1
"18883" 0 0
"18884" 1 1
"18885" 1 1
"18886" 0 0
"18887" -1 -1
"18888" 0 0
"18889" 1 1
"18890" 0 0
"18891" 0 0
"18892" 0 0
"18893" 0 0
"18894" 0 0
"18895" 0 0
"18896" 0 0
"18897" 0 0
"18898" 1 1
"18899" -1 -1
"18900" 1 1
"18901" 0 0
"18902" 1 1
"18903" 0 0
"18904" 1 1
"18905" 1 1
"18906" 0 0
"18907" 0 0
"18908" 1 1
"18909" -1 -1
"18910" 0 0
"18911" -1 -1
"18912" 0 0
"18913" 0 0
"18914" -1 -1
"18915" 0 0
"18916" 0 0
"18917" -1 0
"18918" 0 0
"18919" 1 1
"18920" -1 -1
"18921" -1 -1
"18922" 0 0
"18923" 1 1
"18924" 0 0
"18925" 1 1
"18926" 0 0
"18927" 0 0
"18928" -1 -1
"18929" 1 0
"18930" 0 0
"18931" 1 1
"18932" -1 -1
"18933" -1 -1
"18934" -1 -1
"18935" 0 0
"18936" -1 -1
"18937" -1 -1
"18938" 0 0
"18939" 0 0
"18940" 1 1
"18941" 1 1
"18942" 0 0
"18943" 1 1
"18944" 1 1
"18945" 1 0
"18946" -1 -1
"18947" 1 1
"18948" 0 0
"18949" 0 0
"18950" 1 0
"18951" 1 1
"18952" 0 0
"18953" 0 0
"18954" 0 0
"18955" 0 0
"18956" 0 0
"18957" 1 1
"18958" 0 0
"18959" 0 0
"18960" 1 1
"18961" 0 1
"18962" 1 1
"18963" -1 -1
"18964" -1 -1
"18965" 0 0
"18966" 0 0
"18967" 1 1
"18968" 1 1
"18969" -1 -1
"18970" 0 0
"18971" 1 1
"18972" 0 0
"18973" 0 0
"18974" 0 0
"18975" 0 0
"18976" 0 0
"18977" 1 1
"18978" 0 1
"18979" -1 -1
"18980" -1 -1
"18981" -1 -1
"18982" 1 1
"18983" 0 0
"18984" 1 1
"18985" 0 1
"18986" 0 0
"18987" 0 0
"18988" -1 0
"18989" -1 -1
"18990" -1 -1
"18991" 0 0
"18992" 0 0
"18993" -1 -1
"18994" 0 -1
"18995" -1 -1
